,x,y,content,class
661,-0.15654102546943147,-0.14359540887984043,feel bad i  ,0
662,-0.16547774110585575,-0.15323358309132798,anoop kinda hates seriously mean  ,0
663,-0.21713387239638834,0.23641975642964694,sprint baltimore chicago 4g far yes  ,0
664,-0.1434025837436064,-0.1235507259319566,stuck yesterday and second middle row night felt awake day terrible i  ,0
665,-0.18228414143869925,-0.14287658584724425,bubble bursting thanks  ,0
666,-0.13532485011791553,-0.09593432479599313,anything school n't find soon gosh wear ca going hard  ,0
667,-0.18649372601879613,-0.29050979716626063,serious lol i  ,0
668,-0.16425849904875744,-0.20014234236797154,until page deleted sooooo sad day history long i got  ,0
669,-0.12581853927408335,-0.11862657546281206,wind crazy today = birding  ,0
670,-0.21323336903196213,-0.23529676993126133,work.. currently  ,0
671,-0.07872988031843806,-0.14530643826726578,weird ipods playing n't full ughh ho acting jai thinking grrr.. songs..  ,0
672,-0.17909435818979427,-0.12450253482619666,missed not dvd happy heaps cos send i  ,0
673,-0.11921410161820588,-0.11529469010153369,see deal n't big website  ,0
674,-0.14468073537442044,-0.14097959263022025,go sorry i again  ,0
675,-0.23776295570331882,-0.17508969847940656,tips way far rail  ,0
676,-0.2178095699778619,-0.16228239750237433,losing keep swear gaining so heart tweeps why still wrenching i  ,0
677,-0.08877901802060206,-0.12238842736072232,today good n't find realized ca things even i hiding  ,0
678,-0.18703001951853043,-0.2274906202619976,staying loud-having so house neighbors sitting friends party  ,0
679,-0.12688310902269867,-0.12413651962357641,im danny car soooo wasnt trip live upset hours watch chat  ,0
680,-0.12480449691138062,-0.1219251345368048,check mug  ,0
681,-0.19824494934545378,-0.17424369293351405,closed borders  ,0
682,-0.2567930027995711,0.02778823733737546,slip come hell album nin times days new downloading i behind quot  ,0
683,-0.12194524788975206,-0.24462720834211155,8:30 already woke teach just go am university today early written e-mail i  ,0
684,-0.21425059832959698,-0.14328773811623796,sad hill watching .and making  ,0
685,-0.14321456561790036,-0.13026398909745432,may find yet channels boring so lazy hobby day many  ,0
686,-0.1680320306837475,-0.18240212138734768,buddy miss ny 25th ill i  ,0
687,-0.23812392330767135,-0.2051794089062703,tell qtr people beautiful french south love i snarl  ,0
688,-0.1293907283463661,0.10110277560039344,come problem as opps.. remain now said.. one day still i got  ,0
689,-0.12315622537096772,-0.12086239146061303,activated might block regularizing qc n't meaning check early new selfcontrol difficult ca clock i internal  ,0
690,-0.14320983806987994,-0.13676298372967038,oh no  ,0
691,-0.26588982019411683,0.4844015002227735,spencer good guy  ,0
692,-0.22830269457314695,-0.12327493889099267,dying season president and woman what week next madame finale boring reese crazy  ,0
693,-0.182194907919462,-0.16103873687508496,fine letters too.hope limited hate sheã¯â¿â½s dog guys well pray i  ,0
694,-0.09938746771977718,-0.12475451591725213,~ n't today screwed done shit  ,0
695,-0.16421413914317537,-0.1657430331914412,go wanttss  ,0
696,-0.18412670435582587,-0.13449833874491907,is going tonite sleep  ,0
697,-0.182194907919462,-0.16103873687508496,tonight tired worried post  ,0
698,-0.19752278768060638,-0.20458502570721368,~ n't today screwed done shit  ,0
699,-0.18731392272130776,-0.2237534078249075,got sleep wish cardiff job interview today luck hours  ,0
700,-0.22443587146403549,-0.15658887658811643,: your wiggety-whack show worse way * whack  ,0
701,-0.1473148639250208,-0.14001831446165391,chose might really dead think n't people way but now help accept choose family i he  ,0
702,-0.20754653809238377,-0.1707525373592975,week you ds9 sitting till seen waiting one going kill solid i  ,0
703,-0.16009652668744448,-0.1528741714059997,hrs ur now 4.5 right think hahaha  ,0
704,-0.21650613466612703,-0.06570415036919817,sad see hate spartans  ,0
705,-0.18667656887819653,-0.12796088502846611,body had thing severely quot mind boot getting nightmares protesting my  ,0
706,-0.10841144249016851,-0.10511597108534597,go goin n't follow lol angels u i  ,0
707,-0.1682320367903931,-0.1270360612796859, ,0
708,-0.2046433081741411,0.09829177537378192,want n't read library books think i  ,0
709,-0.24581733796642208,-0.19950497340109574,nap times interrupted today 'rents japanese going many my  ,0
710,-0.1463942232384855,-0.13685482515994865,longs bus ugh world end now kind right shows ghost  ,0
711,0.02614708526814029,-0.9651583405563883,ugh weird supposed wednesday snow canada  ,0
712,-0.14317279629777985,-0.14325882980136367,sad : underneith babs shop transformer entrance movie look awwh quot new i yesterday musik o-  ,0
713,-0.18643941550495416,-0.1502788029295993,macbook sad fell 'feet  ,0
714,-0.19956183017505438,-0.19254535757538854,tipsy sad 132am tomorrow gon na lonesome i that late  ,0
715,-0.1538946608861973,-0.17882830671736655,may n't find e3 someone crash trip if screwed sweating ca forthcoming i  ,0
716,-0.1914520606381941,-0.2891112448130432,gotten somebody read now cant make has tweets account  ,0
717,-0.14306263101195513,-0.14199458750913302,: d heat time cat couldnt handle omgawd  ,0
718,-0.3006207039086317,-0.1942315957377575,good show hope looking make auburn i  ,0
719,-0.15949154897775364,-0.14155258732499115,magazine *thats made pictures mag people tho haha couldnt fit in.. dont think  ,0
720,-0.1974550035280259,-0.1359269476851135,congrats forgot submit totally photos  ,0
721,-0.14965621714982896,-0.1425784609742186,please n't album gon paula good fun xxx luck na new hope awww work hard amazing your i  ,0
722,-0.21740798485297616,0.0069030102107172945,-gets sad- leaving now  ,0
723,-0.03550248610788373,-0.12802153921590398,phone broke miss i now ughhh using nokia stupid advance twitter my  ,0
724,-0.42774756831611527,0.9412902993667384,: my not o so outside shooting kidding house scared  ,0
725,-0.17315973048705013,0.10734092617974794,lecture might that techniques accompaniers become useful stress reflection start tuesdayã¯â¿â½ll ã¯â¿â½n us sure reducing  ,0
726,-0.19515801171603506,-0.1460165688110625,tragedy what week disaster news  ,0
727,-0.18282536855791126,-0.19159212969665987,find trying will picture upload still yes correclty..  ,0
728,-0.17709955240636913,-0.155781941900665,opening game forward looking red rained why day sox i oh  ,0
729,-0.15917264170245207,-0.1324099833115066,keys n't find ca still i  ,0
730,-0.1589402812087447,-0.11264343322188466,dunno know going right twitter i  ,0
731,0.4013847860386015,-2.5734443324934158,getting might sore throat  ,0
732,-0.21674893369094253,-0.132436105123782,child walk alone hello home depressd called my let parent 8yr y 2009 town old pls explain its mammy  ,0
733,-0.23419855910778162,-0.41312768514606907,need combo paxil/wellbutrin losing find efficacy anti-depressants i think better  ,0
734,-0.13724198862204862,-0.12964535694740925,competitive time called woodntap 2nd round tourney restaurant place eating we  ,0
735,-0.1787798811808742,-0.23122085340778475,lakin wake bathroom  ,0
736,-0.20853765416142267,-0.15785539136658758,hello gay want margarhitas say lt telll tacos  ,0
737,-0.15616234396313308,-0.14881033256228132,company 22 female im keep lonely california  ,0
738,-0.17734699638764856,-0.16242714186927887,day office bad betfair  ,0
739,-0.15630660915399247,-0.12447280057272268,weekend miss n't ca win though celebrate wait tar heel i  ,0
740,-0.1276387753033582,-0.21111511420341614,nothing really want n't go sleep yet i cold  ,0
741,-0.20114983893662716,-0.21564988075163224,go its round officially u  ,0
742,-0.16860249664753307,-0.12097057306456828,twin wont heartbroken back found write monkeys even  ,0
743,-0.15979071294860323,-0.13044613225133592,yesterday aww know felt work i  ,0
744,-0.2149164334621718,-0.13157566238826227,defined treaty n't  ,0
745,5.732160899691006,-0.19196625650577906,missed gt praise band guitarist no lead fun lt pout brent  ,0
746,-0.24780155365505357,0.1973197822515497,poor john seriously play have xxx microwave happens seen though fruit doctor  ,0
747,-0.10841144249016851,-0.10511597108534597,watching courts bff home missing lt reminds away shout it u my  ,0
748,-0.15487061154798742,-0.14768473470101143, ,0
749,-0.1637673901071729,-0.1382855544037716,card video doa new  ,0
750,-0.10525685980376352,-0.1788389187708905,iphone naked sort lost ..no jk feeling confused  ,0
751,-0.2205230806322374,-0.1329685562987768,filling appraisal occupied .. people damn work late sent form almost  ,0
752,-0.2148479274513555,-0.09021609466419485,missed praise band guitarist no lead fun lt pout gt brent  ,0
753,-0.09309021500724272,0.5498984824084058,wat past much cant change ..but deserved thinking still gah think got  ,0
754,0.3098959517903644,-2.3704804375392126,no-where lost seen ring it  ,0
755,-0.1987861996855373,-0.16447605765322773,*sealclap* fuck zip yeah moneys amp 4chan shitloads download see internet alicia mikey folders i ooooooh  ,0
756,-0.1423207687180323,-0.16897694071007893,nile baby nursing better is glad sick hate feeling still i  ,0
757,-0.1602634719699983,-0.21626473702914864,is go fucked back ic  ,0
758,-0.17568957135625404,-0.14174294216004513,reconnected bed go yoyoyo rude just internet tonight i  ,0
759,-0.05411856910494264,-0.09770220903327172,uni well done netball stuff netbal  ,0
760,-0.2095771718252923,-0.1623493647454825,me poor i  ,0
761,0.34193562064132627,-0.12800392670866625,amp april help july 13th 8th forget  ,0
762,-0.1417312049391297,-0.1491943849655103,wan go bentley columbus na dierks bad oh comin  ,0
763,-0.16814981806971718,-0.10855185906102742,take sidekick back  ,0
764,-0.13798651471548193,-0.1279020323670986,wish xm working totally jealous congrats i  ,0
765,-0.07687166319788188,-0.30172513533330514,face gr8t itchy  ,0
766,-0.23441585531965253,-0.17889482420512548,socks retriever poor want sighhhh one luvvvvv golden i  ,0
767,-0.1401079996210413,-0.13514006636044654,fucking luggage girl found piece how terrible saw i tracy  ,0
768,-0.18922631863478714,-0.07437023491182092,aaaaand back nausea  ,0
769,-0.21628608776019118,-0.313077606744775,excited youtube ooh even iã¯â¿â½m going long love  ,0
770,-0.19457797598743182,-0.19550071175345593,hour reach find holiday today axis bank mahavir contd.. spent jayanti  ,0
771,-0.21171144836434702,-0.18036021454266213,jobros agree often update theres dont  ,0
772,-0.147912781620692,-0.13782539483844608,went linked lj time clip ago link back now hilarious dead i  ,0
773,-0.28888692938278104,0.7107723065109345,need study im thats oooooooo neither  ,0
774,-0.11159799555046979,-0.08913484721739731,website n't time hopefully nearly posted have tweeted tonight well goes night day  ,0
775,-0.17364867849828147,-0.1363600570823134,bentley miss i  ,0
776,-0.2139011109088679,-0.007483044753289416,finish seriously needs job applications  ,0
777,-0.989422000978217,1.9120235792899491,tense three son just holiday days sick vincas back home stay kids work i my  ,0
778,-0.14062100245277803,-0.12322734648969513,unreadable writer correctly well whinging my text rewrote boss written understand good n't client reviewed english amp v. it  ,0
779,-0.15470225126958453,-0.15091444042346072,punch want i n't  ,0
780,-0.10841144249016851,-0.10511597108534597,ughh snow sick sooo  ,0
781,-0.15595778896835025,-0.19066438538752845, ,0
782,0.150698620018232,-0.4053204670450902,work upset fan n't  ,0
783,-0.16232745943371502,-0.1627514501680602,live soon video discussion repeated related koodo games apologize going tweets stern stern i  ,0
784,-0.22231133453024313,-0.22250169708867554,back cant pay etc figure / hotel  ,0
785,-0.22410594746691123,-0.2369041827844524,: classes fml bc ineptness now register so seniority technological again i quot much  ,0
786,-0.15953070640006234,-0.1577748361199158,slept not gallbladder least now pills at away pain looking forward bouts feels day i  ,0
787,-0.22498390162639514,-0.20908906460313506,really want bass back old i  ,0
788,-0.14377363313282263,-0.13554476377900052,mad today early tired night callin twittas tonight nighty  ,0
789,-0.12614395884732155,-0.09320783588586751,easy good take  ,0
790,-0.15993952917712445,-0.12042321859281917,code afraid bad i  ,0
791,-0.15026150373233146,-0.08345398955315345,think bed goodniight hate going i  ,0
792,-0.1691828604478745,-0.14843591478025103,love friend  ,0
793,-0.12332149688596039,-0.11948764859874242,n't time all gone needed db2 notice i  ,0
794,-0.12719036629891137,-0.10458021352102584,pee bathroom  ,0
795,-0.2157776329690474,-0.16895489461347057,margarita wanted i  ,0
796,-0.18968348597219664,-0.13025974731177223,yup go allows night schedule workouts worst unfortunetly tough work  ,0
797,-0.21654866712588283,-0.18949812368503607,tell good list n't just hillsong looking said waiting i called know  ,0
798,-0.19724074320453555,1.2557136540864697,coke 200ml bar milky left around 0g  ,0
799,-0.18182713319197197,-0.16806929347026592,arrived it stillllll n't  ,0
800,-0.15572608586306316,-0.14720750966912233,school art wants dancing feel mraow rape first i  ,0
801,-0.11181217348699228,-0.6532554409275513,craving ah bet time play but noo softball basketball i  ,0
802,-0.23038018231391458,0.046311301949994395,assignment management gets reference is doesnt back deleted hopes trouble accidentally terrified  ,0
803,-0.22972712906480774,-0.22337972991834376,need sad provider worked amazon s3 4.4 hosting php plugin website  ,0
804,-0.15239890270023707,-0.13522065910153114,hour hope argh : n't ago wide now stay suuuper night awake sleepy i -/  ,0
805,-0.17969147965150084,0.10566400461804831,let time wish know sold if hear love i  ,0
806,-0.13873512693740953,-0.14637918479098838,watched dreading tropic thunder just tomorrow  ,0
807,-0.11535732673447194,-0.11194491074876849,still miss'n  ,0
808,-0.18848340815993614,-0.18683572896964473,chiefdelphi  ,0
809,-0.23290443734821942,-0.0637159369604975,fight puppy new covered according picture stolen bro poo poop  ,0
810,-0.277607500678282,-0.11007052115995389,playing n't game yet home new boss call  ,0
811,-0.15701297277132673,-0.16253414465546004,unbearable made staff guilt yin su tweeted feel cry huen i  ,0
812,-0.19936824415773793,0.01442832963095847,damn poor tejanos joshy sick  ,0
813,-0.16176264235356044,-0.21279366158221164,cantu sad sandra time thoughts difficult family my  ,0
814,-0.1626209166674748,-0.14194840452039914,let know wanted happening everybody i  ,0
815,-0.14378881947286612,-0.24126156649186792,shameful michigan n't know i *sigh*  ,0
816,-0.1324125722000242,-0.24320855109446082,hours fill two  ,0
817,-0.22239662444936553,-0.14503190455023088,hey cuuute miss everyday na girls seeing  ,0
818,-0.16367899477261133,-0.1497381813219363,mention cage office gooooood germany im back quot moooorniiiiiiing .or did i better oh  ,0
819,-0.2580630600669927,-0.28324579002783334,good throat idea string closing cheese  ,0
820,-0.1444798560443488,-0.1529914471486333,cantu poor good sandra go aww children seem missing found suitcase never stories dead family  ,0
821,-0.15734076784832077,-0.16710364965579017,home wishing covers underneath  ,0
822,-0.2279845370684576,-0.1711235703774292,walking school drains home energy  ,0
823,-0.17051880661515967,-0.15371164432628312,awesome excited noah thought week tho shapeshifting copout angela agree the ep i  ,0
824,-0.1908977644787828,0.2806823076526518,outings any earlier planned knew dang done i  ,0
825,-0.03398677702212122,-1.7571487938369559,better wish taking write it writing long paper i  ,0
826,-0.1493629698571435,-0.20087724206018887,map access course ugh.. pack news.. mythic halo bad 600ms legendary re-download.. ..and i  ,0
827,-0.1645210874140794,-0.15210850775689094,latest weeks yet unfortunately little another told bit project how i busy  ,0
828,-0.21707423985726476,-0.18208174449727177,ha already sun gone  ,0
829,-0.17770585880290812,0.1477182657415322,see let lot 2. tomorrow harder 1. day goes  ,0
830,-0.25589768341181274,-0.26830121661299866,let man peavy crush jake my  ,0
831,-0.14534500836830974,-0.16456612742190843,see want going tried time or tom/weds megafast fail warn trip tech bad tonight day  ,0
832,-0.20387587228409149,-0.2099462628315807,sad state michigan make  ,0
833,-0.2080806985391458,-0.3456872053632158,wan braces sleep time untill omg pain na mouth take much  ,0
834,-0.22001189709848218,-0.23448818595632118,biofuel : today biof.. easily annoyed proposal getting gt  ,0
835,-0.19869837617348232,-0.16206252441279936,hey site girl videos back girlyvue the even  ,0
836,-0.17350226676363514,-0.17693501675825132,n't time tomorrow skittles early spending grandma ca leave  ,0
837,-0.3288938764636799,0.39620326695072267,michigan watching state home tromped got  ,0
838,-0.14971412013795277,-0.09257420742089988,ache possible jew-bus _ classes years alot finishing lt two bones organize tonight work gt worth oh  ,0
839,-0.16910879101899023,-0.15964475889356855,arrived exchanging laptop n't  ,0
840,-0.19056621709944638,-0.472720654551539,n't feel hope last miserable long  ,0
841,-0.2788066709124919,0.1629511096596137,im hang rachel gon home na wekend dumb outage work make sat folk neccessary free f  ,0
842,0.10671046063953148,-0.8367287350788618,the rambunctious not clamped amp mantra city furious new fun breakers overreacted getting bay it  ,0
843,-0.16614414726317364,-0.17801905764745668,spot good carpet thinks red sod hubby reason movie important premiere trek  ,0
844,-0.24998677711661624,-0.01633557859347565,eyes gets 5am swear matter easier hurts never man getting long wah i  ,0
845,-0.1723959277842517,-0.1420506757698796,fades jeffree within week keep hair dye how one color permanent my  ,0
846,-0.21813817115226927,-0.20203734178647487,see n't coming whoa reaction  ,0
847,-0.1950870421527925,-0.1775093820058578,good better sleep still sick wtf got bit new hope feel night medicine feeling ohh snow i suppose  ,0
848,-0.17086103578516357,-0.1293173027098434,how ur sleep worry maybe productive now hon tired couple dog hours right think i  ,0
849,-0.20902128069692508,-0.15575051064971251,lot n't find thanks words new looking learned i  ,0
850,-0.1480316826237912,-0.14203680378441358,this thing nonsense tired gamertag 'hitokyri downloads wish i xblm  ,0
851,-0.14776439525041532,-0.14191093467020716,test testament 9:30 new  ,0
852,-0.1672644722514551,-0.15912355422263758,troll tons hay ahhhh  ,0
853,-0.1279562390982019,-0.11176903048359789,watched stupid mirrors stooopeeed movies rip ugggggh  ,0
854,-0.17330718762293132,-0.16565554752161346,i love buck  ,0
855,-0.11803357226632145,-0.11327213903039778,still last done one  ,0
856,-0.20080198445386716,-0.14439164190206524,homework  ,0
857,0.1850111101144447,-0.7047825360509471,baby want n't time unfair taken back enough understand away things i he  ,0
858,-0.13060058535814623,-0.367480713440335,shoog : n't heif scratch half du poots tum cookies ca take anymore my two  ,0
859,-0.30430905956864784,-0.4228370721073101,miss time go plz forever town visits chi sweets listening first much  ,0
860,127.62163839702923,0.9600364233498576,going ah dark email emails meetings 6pm afternoon day still geez busy meetings  ,0
861,-0.18594495508832062,-0.19269611508817344,more for all well work cool that is phone too week money ttyl oh break have everbody how another bad spring dang to i  ,0
862,-0.12914253346578072,-0.1190530774409543,uni afraid ago im ages reply ur  ,0
863,-0.27591609324708144,-0.12272002218832094,feeling  ,0
864,-0.16685655977116118,-0.024194555710897774,both broke lol men omg night ass eating.. us emotional late  ,0
865,-0.16520987482803628,-0.08150566661322708,heart nick aww cut break hair i longer my  ,0
866,-0.1751246858628105,-0.16937468882455384,lost wonder net jon  ,0
867,-0.15396177911839545,-0.14276429157920043,losing wow depressing video created thing world seconds matter the  ,0
868,-0.16773872060087208,-0.16972950171311313,says stock but  ,0
869,-0.16821591906330582,-0.1516484210771598,im sorry lmao ate poohpot  ,0
870,-0.16729270371666452,5.020630354261291,any n't softbelly loud chance  ,0
871,-0.1448014698641441,-0.13678348949298352,fat swimming posterior lose move articulation running creaking drool iã¯â¿â½m my time  ,0
872,-0.21521858405161726,-0.19357993837284995,cry nathan listening  ,0
873,-0.2988296579784109,-0.4734875341323152,sucked wahhh gon today na without callum die chris i  ,0
874,-0.17788317692696357,-0.1446765120207191,um notices stou open exam site course mail info must 2/2552 wait doc update i  ,0
875,-0.1456144250163017,-0.14122370368701004,come 5am kinda sorry quick yucky feeling going i  ,0
876,-0.20088894779663805,-0.13431922629196502,already love missin scrappy  ,0
877,-0.20523601977230263,-0.6162281892456546,myspace wants song hear messing  ,0
878,-0.15046497470714276,-0.1526239177469395,dying management coach life started business now good bad new weight cancer dad news practising holistic i  ,0
879,-0.15132392289115718,-0.12111407867484333,soo sad intervention man  ,0
880,-0.15618915111532508,-0.12503656277073458,stuck need boyfriend help new rut i  ,0
881,-0.48551682325544854,0.18981274342603166,n't idiot shit feel help works one complete i  ,0
882,-0.24804446853053824,-0.30490473447106065,host ad female realized psyched craigslist but hoax saw totally casting call g4 i  ,0
883,-0.1445237886202066,-0.12165369651465772,: rolls valentino pepperoni l.a. said called sausage pepperoni i  ,0
884,-0.18283356711368695,-0.17771004003289384,yes monday will  ,0
885,-0.14680960725608383,-0.140702795071676,already want episode new gg  ,0
886,-0.1774424675252218,-0.1678508254996946,miss rocko watching life modern i  ,0
887,-0.18827062722360335,-0.1352346228632563,sad something sandra someone rip .its  ,0
888,-0.20636489291448704,-0.19523571368629422,buddy fingers keeping crossed feeling well he  ,0
889,-0.16528922641997154,-0.12161060785892541,or hungry wait skinny i eat vegas  ,0
890,-0.18262681596195193,-0.19019879779357804,tweetdeck or passion tried hated sure i  ,0
891,-0.1467261596296278,-0.22521317083724823,dying anything funny admitting bs acting iphone sayin btw freezing quickly i  ,0
892,-0.18323978968433383,-0.16062032929400463,ed strong wondering sitting hold still quot  ,0
893,-0.1732295189323151,-0.16357344429855084,got bed lol sorry im sick going you i night  ,0
894,-0.14008936626702,-0.13927053076522825,internet builders ox home use drive  ,0
895,-0.17903479387933657,-0.1040977633651651,freezing weather canada  ,0
896,-0.10841144249016851,-0.10511597108534597,twiggassssssss good hopefully now back range i day  ,0
897,-0.19107612155092726,-0.16763838982009263, ,0
898,-0.20782781407615836,0.10858088951366109,pain anyone she grandma reads pray  ,0
899,-0.2738392368086511,6.426108219177867,woke n't stop pants wetting accident pushing it crying quot  ,0
900,-0.13987432535750913,-0.1354663625826895,someone jumped almost street fire kicked lost home shoe jenny i franklin  ,0
901,-0.21034999356961398,-0.16203332668707127,hey default changed  ,0
902,-0.21453754431459224,0.3154017173126718,myspace going problem finally gave tho thing start bored 140 enough think i status  ,0
903,-0.1230740058914855,-0.11838338155779195,eh awh and really definitely oooonly early if work lucky  ,0
904,-0.1667890085928527,-0.20659072955645424,buttload homework  ,0
905,-0.18759105500810333,-0.21371144734393388,visual 2008 studio another needs copy  ,0
906,-0.2204643247202203,-0.2830745815034882,school when will look world side week.my silly bright u anyway  ,0
907,0.1974194047999615,0.07133531718454032,im economics gon test fail omg na things dont know  ,0
908,-0.16933522136225615,-0.12709942248206108,sad upon philippine time poaching fish islands hundred pride coral/clam/rare tourism once kinda  ,0
909,-0.1849360470506044,-0.1329399130985475,yeah really apparently bad taste  ,0
910,-0.25888091813150427,-0.14662204369929993,really tomorrow everyone surprised youtube know figure call recommends i  ,0
911,-0.16171593404868645,-0.16084364233448964,ride want harassed ugly waiting trying men hats.. airport why sleep.. sell i  ,0
912,-0.1718996974695046,-0.1152250739367829,bars fuckkkkkkkkkkkkk go now location left ids  ,0
913,-0.16620300535993815,-0.14992497754754663,n't sorry comment last understand i  ,0
914,-0.21999160719004746,-0.019973395024034116,stayed night last announcement late  ,0
915,6.197266742369722,0.046090446770517414,legal avlbl stock what torrents dvd everywhere now illegal i strange  ,0
916,-0.25936691249299265,-0.18258743260928842,its imiss not say u to enough that  ,0
917,-0.15800934781914053,-0.13436026535118298,padre remove game packed this trolley car mts good call sardines  ,0
918,-0.14081469530692842,-0.23019477345515965,trying help jeez haha i  ,0
919,-0.1550765113191803,-0.1447387735473534,green saturday along night glittery lighter happened  ,0
920,-0.18563015241356604,-0.19944492959196436,trying number cigarettes reduce day  ,0
921,-0.17335528428831928,-0.1859240349091924,death yea im quiet cuz nobody bored everyone work around talk  ,0
922,4.429133798450845,-0.11502874360181917,assignment ta cooking hard got  ,0
923,-0.2033470006477105,0.20538718698641242,talked all people no i applepears told one okay never  ,0
924,-0.13696689005065638,-0.12732475168894292,behind nature time owl know hahaha night zone it am i almost  ,0
925,-0.18926414147811152,0.2659857720454222,complete nope lol  ,0
926,-0.148902599526725,0.07286519779963312,useless want sleep n't but fun fair well it i  ,0
927,-0.16923895949372403,-0.16749589703213844,pookie gabbie no back uti % nurse 100 sodas i my  ,0
928,-0.10841144249016851,-0.10511597108534597,damn something please hang tweet  ,0
929,-0.18558281886808975,-0.11546740218387093, ,0
930,-0.2497690005464028,-0.1602558275537547,yesterday everything so video matter news games behind i  ,0
931,-0.1596829109806343,-0.40295302308129355,soon amp tempted mocha home chocolate left d one ate velvet i got  ,0
932,-0.22656375427793043,0.8435970932404901,stressing is red flashing faking reason its hate alert keeps status i blackberry  ,0
933,-0.10801981434950583,-0.16898941539297005,wan n't worn december martens na wear doc have i  ,0
934,-0.16417281223107466,-0.11128894266655251,when see go find shop days couple back guy so shoe shoes repair i  ,0
935,-0.220873039224364,-0.21083616257827037,coming see really i  ,0
936,-0.14973485812196582,-0.1575793837512493,not-cool woke sketchy time life wall dreams lights stare vivid  ,0
937,1.087257896055311,-0.1374549028344965,take days passport sister  ,0
938,-0.17412426253515612,-0.12339346050436248,yes my oh miss  ,0
939,-0.14416367928610996,-0.16770469517383696,think sick getting uh i oh  ,0
940,-0.3123287983339632,-0.10370344502080892,belly god button good ruined  ,0
941,-0.18375518171444238,-0.22943851244738592,toon miss framed who watching makes rabbit town roger  ,0
942,-0.1947480828663315,-0.1598200114381812,cheap awesome renting.. house renting attempts fall buying we  ,0
943,-0.13567989790379145,-0.08344443114884365,good + running spinning = head combination nose meeting  ,0
944,-0.17740566962964535,-0.18971439199817108,lost negative.. confidence vote  ,0
945,-0.13453575925639877,-0.1409238077594768,nasty iphone today due budget sent apple  ,0
946,-0.17914703433020077,-0.222823696082786,thatã¯â¿â½s bad  ,0
947,-0.1866532567024526,-0.238098522120459,anything stopped n't wo middle play dammit reason now episode kings  ,0
948,-0.18217308860291476,-0.17391663155702144,missed online i ceased internet quiz upset chat free  ,0
949,-0.19885553021668712,-0.1977627091641773,believe hurt disbelief really others how n't people way always ca take i much  ,0
950,-0.13159536221211804,-0.12557422059986184,season car started show without  ,0
951,-0.1775335270274213,0.004532194767961334,raw throat  ,0
952,-0.18195895610852392,-0.10922328809762039,real fam n't what prayers i ish mind persons even my  ,0
953,-0.20305956723176852,-0.1974348031254538,need see n't now hate call therapist i  ,0
954,-0.21121400923392827,-0.1667468572598641,yesterday come fingers n't twilight crossed today  ,0
955,-0.17449930678356265,-0.17670328139564515,see able glad sick i feel hate help love better  ,0
956,-0.16595349346325308,-0.12503997750021906,study assignment want sleep finish exam tomorrow tireddddddd  ,0
957,-0.13232510360577265,-0.12854168697649107,need i you thinking money know  ,0
958,-0.1526022632235798,-0.14865188233103105,jst teusday omg..its  ,0
959,-0.21143585357770603,-0.0775551815261986,find ummmmm cant  ,0
960,-0.16709177540782819,-0.12823150351326465,cantu sandra just she found heard old yrs  ,0
961,-0.20933093553617374,-0.206256065565843,forgotten ive snoo-snoo will wonder i meet  ,0
962,-0.19217072957148826,0.7065503691919812,giant made sexist sorry seem last wow tweet  ,0
963,-0.14416065178500906,-0.15640543936883608,ass dangit my iz haz job drano fail : bathtub drain fired got still wan draining amp not na shower i  ,0
964,-0.12235176042836794,-0.12348229600927926,stuck home  ,0
965,0.15420294132147916,-0.05973460493725966,mine 1/10  ,0
966,-0.15572159422810983,-0.14245489757157348,famous garden children duckling via book stolen boston the globe oh public no  ,0
967,-0.15691670257237267,-0.15781363321935427,list thank includes convicts however hate i  ,0
968,-0.1775624935409587,-0.16625853611993482,altrincham install heading hours out  ,0
969,-0.15184201167814332,-0.12558314025508596,knackered work im morning today good helppp xxx bloody  ,0
970,-0.14674974674230049,0.5872031672250753,n't garage driveway but i park  ,0
971,-0.2466036351950025,-0.20007495360330652,what happened  ,0
972,-0.18118758020723935,-0.18585935345742904,prescribed probably t.w.adorno reading music popular struggling actually quot difficult continue on i  ,0
973,-0.18644543869913482,-0.1734708696242984,see camera flowers cellphone cant falling dont  ,0
974,-0.20379864402899628,0.021588068781773852,good liking right nice spring-like now used how getting snow weather i we  ,0
975,-0.13764644426410486,-0.1541343812978244,see china blocked what n't youtube vids ca pity currently i  ,0
976,-0.11910325466548109,0.05627184813544504,show hightlight happened life  ,0
977,-0.15699033469003046,-0.20602513311025122,office sofa this leather world working though best still it means i  ,0
978,-0.16758637171396165,-0.15003307504326918,internet gets days uncapped still  ,0
979,-0.22056434075991582,-0.17063384179356483,something belly n't days if lodged better  ,0
980,-0.13562348850055075,-0.10978812190141068,miss amp atekinzz much soo love her..  ,0
981,-0.14504461483026865,-0.13792660006693588,zoo wan kitties sneak play na i  ,0
982,-0.08206714017114539,-0.1604674086799942,getting hope sick oh  ,0
983,-0.20029093274274978,-0.18465604806089786,cousins birthday cause party think dont  ,0
984,-0.15301287166696526,-0.1527262439559973,missed poor baby fell big brother today little daddy home asleep waiting sweet man our much  ,0
985,-0.131526528389115,-0.1273018002862848,weekend miss athlete angel going  ,0
986,-0.18480603854590916,-0.180723760652037,hard trust  ,0
987,-0.18781643627250966,-0.17894895325674937,watched shawnna tomomorrow need today bestfriend yaknow considering  ,0
