,class,id,datetime,query,name,content
354,4,1467882366,Mon Apr 06 22:38:35 PDT 2009,NO_QUERY,SiobhanHonan,@nashipear Sorry I am talking to my best friend.. So I havent replied!!  But I can talk to you too!
355,4,1467882396,Mon Apr 06 22:38:36 PDT 2009,NO_QUERY,dresh,@corinmcblide oh ok then i am gonna go and buy one for when i come up there 
356,4,1467882425,Mon Apr 06 22:38:36 PDT 2009,NO_QUERY,Julia_xxoo,tafe quiz then PHOTOSHOOT with my sezdawg 
357,4,1467882470,Mon Apr 06 22:38:37 PDT 2009,NO_QUERY,dhofstet,@berofx: good luck with your challenge 
358,4,1467882488,Mon Apr 06 22:38:39 PDT 2009,NO_QUERY,IluvJoelMadden,oh oh found some clothes!!  And i love em xD
359,4,1467882490,Mon Apr 06 22:38:38 PDT 2009,NO_QUERY,iEgg,Rocking out to No Doubt and gonna start up some more Neverwinter Nights 
360,4,1467882555,Mon Apr 06 22:38:38 PDT 2009,NO_QUERY,alice_wonder,"@kameelahwrites phew! all that hair, gyal! "
361,4,1467882589,Mon Apr 06 22:38:42 PDT 2009,NO_QUERY,kelliekrave,keepin it real.  
362,4,1467882675,Mon Apr 06 22:38:41 PDT 2009,NO_QUERY,rbuerckner,&lt;------ Branded 
363,4,1467882702,Mon Apr 06 22:38:41 PDT 2009,NO_QUERY,pippijewelry,"I'm adding my fellow PFers.  Nice to see so many of us here, too! "
364,4,1467882751,Mon Apr 06 22:38:42 PDT 2009,NO_QUERY,SitsEtheX,Had a good time at Eat n Park drinking a latte and playing Munchkin Impossible with @Chriswolfe2007. 
365,4,1467882756,Mon Apr 06 22:38:44 PDT 2009,NO_QUERY,babysitterdirec,@momentbymoment1 - I'm sure you and your site will! 
366,4,1467882758,Mon Apr 06 22:38:42 PDT 2009,NO_QUERY,westlondonchick,@JonathanRKnight Good luck with the cruise!! Your gonna need it! 
367,4,1467882823,Mon Apr 06 22:38:43 PDT 2009,NO_QUERY,michaelnatkin,"@glutenfreegirl  well, I'm doing whatever our neighbor tells us, and if that produces vegetables, I'm cooking them!"
368,4,1467882835,Mon Apr 06 22:38:43 PDT 2009,NO_QUERY,leahbesajimenez,"@milagro88 Hi there, Cel.  How are you doing today?"
369,4,1467882865,Mon Apr 06 22:38:44 PDT 2009,NO_QUERY,froggie775,"@Chubbx Goooooood morning, Chubbx  how are you today?"
370,4,1467882868,Mon Apr 06 22:38:44 PDT 2009,NO_QUERY,jeshkuhbee,@BrittyDS Don't blame me.  I just like good things. ;)
371,4,1467882915,Mon Apr 06 22:38:44 PDT 2009,NO_QUERY,jlieu,@darkknight808 okay! I think little oven again on wednesday!  7-9pm?
372,4,1467882937,Mon Apr 06 22:38:45 PDT 2009,NO_QUERY,maynaseric,@LoriGama that's most excellent  lotsa people loving you hehe *Winks*
373,4,1467882990,Mon Apr 06 22:38:46 PDT 2009,NO_QUERY,AC_SNAPPER,"@jia_zhen it's an odd little thing isn't it, 'is it from another planet?'.... but i think i like it "
374,4,1467883003,Mon Apr 06 22:38:46 PDT 2009,NO_QUERY,theexperthand,"amidst all these recession talks, my friend told me yesterday that she got a pay hike  it sure is a nice to hear that."
375,4,1467883056,Mon Apr 06 22:38:47 PDT 2009,NO_QUERY,pico,is now using windows and tweetdeck... temporarily... 
376,4,1467883065,Mon Apr 06 22:38:47 PDT 2009,NO_QUERY,AudreyLizeth,I Joined ShoeDazzle Society by @KimKardashian I am Excited! Can't wait for my Shoe selection!  Link: http://www.shoedazzle.com/
377,4,1467883076,Mon Apr 06 22:38:47 PDT 2009,NO_QUERY,alliecine,"@robgokeemusic I know - I should have made some, taken them to my meetings &amp; I should have foreseen my sister was going 2 pick up a stray "
378,4,1467883078,Mon Apr 06 22:38:47 PDT 2009,NO_QUERY,AndieLiz15,@JonathanRKnight you can DIRECT MESSAGE us/me/all of us...whatever you want 
379,4,1467883100,Mon Apr 06 22:38:47 PDT 2009,NO_QUERY,slasherx,@mars2thestars here it is  http://tinyurl.com/hecklerxyz
380,4,1467883144,Mon Apr 06 22:38:50 PDT 2009,NO_QUERY,tink1274,Week 2 of the fitness challenge and I'm starting off strong.  Just submitted my stats for the night and it ain't bad 
381,4,1467883155,Mon Apr 06 22:38:48 PDT 2009,NO_QUERY,RozzJMakeup,Your Following for a Reason.....  www.facesbyrozzj.com
382,4,1467883264,Mon Apr 06 22:38:50 PDT 2009,NO_QUERY,wonderness,"I missed twitter, ym, multiply and PET SOCIETY. I haven't been able to use the internet because I was quite busy for the past few days. "
383,4,1467883305,Mon Apr 06 22:38:51 PDT 2009,NO_QUERY,k0iig0k0r0,"@mileycyrus Juz watchin' 3 eps. of your show HM, I must say I instantly became a fan of urs! ;D Lovin' ur humor so mucho! More power 2 u! "
384,4,1467883335,Mon Apr 06 22:38:51 PDT 2009,NO_QUERY,pttamemod,I have a new background  It didn't exactly work how I wanted but I was bored with the old one.
385,4,1467883350,Mon Apr 06 22:38:51 PDT 2009,NO_QUERY,dtinth,If you are at #Paragon please vote my work!  LOL
386,4,1467897951,Mon Apr 06 22:42:47 PDT 2009,NO_QUERY,briannaknt,@mrskutcher I keep forgetting you are in a different time zone than normal! I see your 'tweets' about the morning when it's 10:45pm here! 
387,4,1467898024,Mon Apr 06 22:42:48 PDT 2009,NO_QUERY,vjl,@mantia Do you have an example of the animation? I mean a youtube video or something? I'm curious to see it work. Snowing there too? 
388,4,1467898026,Mon Apr 06 22:42:51 PDT 2009,NO_QUERY,alwinter,@TheRudeTypist Need an invite to hunch? 
389,4,1467898027,Mon Apr 06 22:42:49 PDT 2009,NO_QUERY,twitrbug81,@JonathanRKnight Thought you were a Mac 
390,4,1467898055,Mon Apr 06 22:42:49 PDT 2009,NO_QUERY,AlexneedsJK,@JonathanRKnight Maybe Jordan could help you answer a few? Just an idea.. 
391,4,1467898062,Mon Apr 06 22:42:51 PDT 2009,NO_QUERY,JuicyJ3j,"Finally made my map of Panama. &quot;What's a Panama, is that like an animal?&quot; Haha love my friends "
392,4,1467898210,Mon Apr 06 22:42:51 PDT 2009,NO_QUERY,ramereth,@ManyaS 
393,4,1467898241,Mon Apr 06 22:42:52 PDT 2009,NO_QUERY,lovatolover,@ddlovato I will gladly give you the squirrel in Jenny's house if you join us. A SQUIRREL. It'll kill two birds with one stone! 
394,4,1467898254,Mon Apr 06 22:42:52 PDT 2009,NO_QUERY,Scyranth,Got the vocals done! now time for the best part: the music track or bed! whichever you wanna call it lol 
395,4,1467898311,Mon Apr 06 22:42:53 PDT 2009,NO_QUERY,alliele,"will be part of my friend's wedding entourage. In Tagalog, abay sa kasal. I'll be carrying the veil. Thanks, Mau. "
396,4,1467898335,Mon Apr 06 22:42:53 PDT 2009,NO_QUERY,cate3221,"@Bern_morley it's the weather, petal. don't sweat it ... oh ...  ... sorry ... "
397,4,1467898386,Mon Apr 06 22:42:57 PDT 2009,NO_QUERY,Dezuray,@dfizzy Hey There ! How are you today? 
398,4,1467898396,Mon Apr 06 22:42:54 PDT 2009,NO_QUERY,kielymedia,"Whoops, sorry to anyone trying to email me earlier today. My inbox was full but should now be empty "
399,4,1467898410,Mon Apr 06 22:42:57 PDT 2009,NO_QUERY,Missmoore18,@chocolate_dip lol i wasnt complaining just making sure @yoeyfreshier wasnt getting off before me but @tivon cleared that up 
400,4,1467898435,Mon Apr 06 22:42:55 PDT 2009,NO_QUERY,gcoya,@mademoiselledee That is one freaky movie. I like &quot;I got life&quot; 
401,4,1467898499,Mon Apr 06 22:42:56 PDT 2009,NO_QUERY,psudancer12,Megan is hanging out 
402,4,1467898534,Mon Apr 06 22:42:57 PDT 2009,NO_QUERY,missbritts,Going to bed and then up early to prep for an interview in Cleveland tomorrow 
403,4,1467898572,Mon Apr 06 22:42:58 PDT 2009,NO_QUERY,PetParentAuthor,A healthy remedy for you AND your dog  http://PetParenthood.blogspot.com #dogs
404,4,1467898617,Mon Apr 06 22:42:58 PDT 2009,NO_QUERY,PaulDewey,That was sick. Soma rocks. 
405,4,1467898678,Mon Apr 06 22:42:59 PDT 2009,NO_QUERY,IsabellaMCullen,@staceysoleil  yep..lol  I was bored... Edward is hunting with the guys..
406,4,1467898706,Mon Apr 06 22:43:00 PDT 2009,NO_QUERY,danthedormant,@victoriaerin HEYYYYYYYYYYY YOU 
407,4,1467898730,Mon Apr 06 22:43:00 PDT 2009,NO_QUERY,Grandroyale,"Studying philosophy and math... &lt;----BLAH aka listening to music and on twitter, facebook, and myspace "
408,4,1467898790,Mon Apr 06 22:43:02 PDT 2009,NO_QUERY,WindyPorter,@JonathanRKnight There is no way on earth that you can answer everyone  Will you ask Donnie if he got the gift from my 9 yr old lastnight?
409,4,1467898845,Mon Apr 06 22:43:05 PDT 2009,NO_QUERY,REV3AL,on my psp browser for the first time in over a year 
410,4,1467898847,Mon Apr 06 22:43:02 PDT 2009,NO_QUERY,Sally_E,@aparajuli good luck to you 
411,4,1467898876,Mon Apr 06 22:43:03 PDT 2009,NO_QUERY,DisneyBrat,Is glad the Angels won their first game of the season. 
412,4,1467898925,Mon Apr 06 22:43:06 PDT 2009,NO_QUERY,ChrisLejarzar,@misstoriblack I have absolutely no doubt that I will!  here's to your continued success 
413,4,1467899047,Mon Apr 06 22:43:06 PDT 2009,NO_QUERY,mike4494,Another day in the office... 2 days to go.  http://twitpic.com/2y2y1
414,4,1467899077,Mon Apr 06 22:43:06 PDT 2009,NO_QUERY,Artistjgray,@mattimassacre nice  yeah so wish I could afford those things
415,4,1467899131,Mon Apr 06 22:43:07 PDT 2009,NO_QUERY,seanchoe,@loic I want to see that too! But it'll take so long to get 800 friends.. 
416,4,1467899139,Mon Apr 06 22:43:07 PDT 2009,NO_QUERY,aaalison,Uploading the greatest cartoon from the Newspaper ever - regarding Twitter. 
417,4,1467899152,Mon Apr 06 22:43:08 PDT 2009,NO_QUERY,helenherman,"@levimorales glad you liked! That Henry Ford had a good idea every now and then, didn't he? "
418,4,1467899159,Mon Apr 06 22:43:08 PDT 2009,NO_QUERY,alexistadda,Studying with friends!  that's my update
419,4,1467899186,Mon Apr 06 22:43:08 PDT 2009,NO_QUERY,jesscakes,@piercethevic im glad everythings going good for you guys 
420,4,1467899199,Mon Apr 06 22:43:08 PDT 2009,NO_QUERY,tam_tams,"@JonathanRKnight Don't worry about it, we are just happy to have you on here! "
421,4,1467899279,Mon Apr 06 22:43:10 PDT 2009,NO_QUERY,v_for_victoria,"@suplada I'll get those stuff fr the UK/Japan. If I'm desperate enough for headphones from the US, I might do JAC. My tita can be slow. "
422,4,1467899303,Mon Apr 06 22:43:10 PDT 2009,NO_QUERY,alias_annak,@eddieizzard You wouldn't happen to still be in NYC doing gigs on Friday or Saturday next week? 
423,4,1467899327,Mon Apr 06 22:43:10 PDT 2009,NO_QUERY,SC_global,ty  @GR8FL - soon I upload too  Emmylou Harris Ã¯Â¿Â½ I'll Be Your Baby Tonight (GR8FL)  ? http://blip.fm/~3x8zc
424,4,1467899345,Mon Apr 06 22:43:11 PDT 2009,NO_QUERY,doubleOH9,cheeck thiss hand cuz im marvelous ;) boy.. idk hoow im gona make it threw this weeeek 
425,4,1467899373,Mon Apr 06 22:43:11 PDT 2009,NO_QUERY,danarpi,Watching Seven Pounds with my mom. I hope i dont fall asleep. AfterMidnightProject TOMORROW! 
426,4,1467899408,Mon Apr 06 22:43:12 PDT 2009,NO_QUERY,ColleenCoplick,"@jennmae awesome.  home from work around 430, and then have to take the puppy out, then to Capones. "
427,4,1467899472,Mon Apr 06 22:43:13 PDT 2009,NO_QUERY,acardwell,@nerdist  That photo IS Vegas 
428,4,1467899482,Mon Apr 06 22:43:13 PDT 2009,NO_QUERY,tahn86,@elissakim  yeah!  opening day too!
429,4,1467899524,Mon Apr 06 22:43:14 PDT 2009,NO_QUERY,Jayla_Superstar,@iamdiddy I feel you I hate working out too! But our results will be MAJOR! When you look good you feel good! 
430,4,1467899535,Mon Apr 06 22:43:14 PDT 2009,NO_QUERY,KaitlynPotts,@fmsQuatro the A's are my AL team 
431,4,1467899590,Mon Apr 06 22:43:15 PDT 2009,NO_QUERY,eicmc,had a really good day    off to do some shoppping
432,4,1467899648,Mon Apr 06 22:43:16 PDT 2009,NO_QUERY,erikazz,@kamy775 ok..I did it...hope it works now 
433,4,1467899677,Mon Apr 06 22:43:16 PDT 2009,NO_QUERY,froggie775,@amp451 good night  sweet dreamz
434,4,1467899740,Mon Apr 06 22:43:17 PDT 2009,NO_QUERY,Scentsational,@i140 I hope that Scentsational doesn't get dissed 
435,4,1467899780,Mon Apr 06 22:43:18 PDT 2009,NO_QUERY,piadc,will invite people to twitter. 
436,4,1467899790,Mon Apr 06 22:43:18 PDT 2009,NO_QUERY,southplatte,@bluestreak23 @jasonandjodie Coming soon enough my friends - Big project in works for just that - Good new and only good news 
437,4,1467899817,Mon Apr 06 22:43:19 PDT 2009,NO_QUERY,KezzaMcDezza,@cookrn woohoo!  yeah that day i was rockin it hard core  
438,4,1467899865,Mon Apr 06 22:43:19 PDT 2009,NO_QUERY,sn35,"@JonathanRKnight Hey Jon we all love ya and understand,that's all it counts  "
439,4,1467899910,Mon Apr 06 22:43:20 PDT 2009,NO_QUERY,peterpan_harris,@imalcolmjames no internship yet but ive got a place to stay. w/ any luck i'll spend some time in teaneck before heading back to utah 
440,4,1467899929,Mon Apr 06 22:43:21 PDT 2009,NO_QUERY,Scath,"If I can make it to bed without running into a wall or tripping over my own feet, that is. Heh. "
441,4,1467900030,Mon Apr 06 22:43:22 PDT 2009,NO_QUERY,cristianvasile,"@mayhemstudios Yes, using it for 3 week now. Pretty happy with the result "
442,4,1467900082,Mon Apr 06 22:43:23 PDT 2009,NO_QUERY,JackInChicago,@larryczerwonka Exactly!! 
443,4,1467900135,Mon Apr 06 22:43:24 PDT 2009,NO_QUERY,imaginaryemily,i wonder how long i can stay up until i pass out and wake up again at 6 
444,4,1467900143,Mon Apr 06 22:43:25 PDT 2009,NO_QUERY,westlondonchick,@DonnieWahlberg Great words of wisdom D-Dub!! Now can you tell the doctor to let me have some alcohol &amp; caffeine!! 
445,4,1467900327,Mon Apr 06 22:43:27 PDT 2009,NO_QUERY,Cuttersftbll,@Jonathanrknight so good knight and sleep well.  I know I will now!! 
446,4,1467900402,Mon Apr 06 22:43:28 PDT 2009,NO_QUERY,EnglandRose,exhausted! but glad i got to see UNC become national champs!  
447,4,1467900403,Mon Apr 06 22:43:28 PDT 2009,NO_QUERY,simtra13,Centrelink wasnt as bad as I thought it was going to be !!!! 
448,4,1467900457,Mon Apr 06 22:43:29 PDT 2009,NO_QUERY,iamnotepad,@davesjessica wouldn't want you any other way! 
449,4,1467900459,Mon Apr 06 22:43:29 PDT 2009,NO_QUERY,phoenix_phenom,Is hella excited cuz the Italian is here 
450,4,1467900477,Mon Apr 06 22:43:30 PDT 2009,NO_QUERY,sbuss,"Love having access to a research machine with 4 quad core 64 bit opterons, and 60 gigs of ram "
451,4,1467900483,Mon Apr 06 22:43:30 PDT 2009,NO_QUERY,mmbaby,"It was quick, but exhausting. 1 day @ a time "
452,4,1467900564,Mon Apr 06 22:43:31 PDT 2009,NO_QUERY,annecurtissmith,Jasmine and Bohdi are here for the holidays!! 
453,4,1467900594,Mon Apr 06 22:43:34 PDT 2009,NO_QUERY,fra66le,@pfspleen I'm good! Had some very strange dreams last night but hey dreamin' means i'm sleepin'  How's you this morning?
454,4,1467900864,Mon Apr 06 22:43:37 PDT 2009,NO_QUERY,_alana,going outside to jump on my trampoine  WOOOT!
455,4,1467900904,Mon Apr 06 22:43:38 PDT 2009,NO_QUERY,claudiachaouka1,@SophieVeronica today was rad. we made it into the finals for cross country YAY. love you sophie &lt;3 (L) ps everythins cool with my mates 
456,4,1467900923,Mon Apr 06 22:43:38 PDT 2009,NO_QUERY,silver_tulip27,"@HuntersMama1985 LOL, I was thinking the same thing "
457,4,1467900927,Mon Apr 06 22:43:38 PDT 2009,NO_QUERY,_LLcoolV_,"@JonathanRKnight Don't feel pressured, none of us EXPECT a reply back, we're just happy to be able to listen to you talk  "
458,4,1467900930,Mon Apr 06 22:43:38 PDT 2009,NO_QUERY,Ps8612,@Suai Oh &quot;Shooter&quot; is a good movie!  Only seen it once tho.  Gotta put that back on my &quot;to watch&quot; list! 
459,4,1467900953,Mon Apr 06 22:43:39 PDT 2009,NO_QUERY,suzi98babe,@DonnieWahlberg I can tell u have spoken. FB &amp; Twitter are on Fire right now!!  Hope ur feelin better love.  have a great night...
460,4,1467901016,Mon Apr 06 22:43:40 PDT 2009,NO_QUERY,vcf2,"@KourtneyKardash i hate morn workouts bc i love to sleep late  ha have fun in mexico! love the show, is the trip gonna air on keeping up?"
461,4,1467901088,Mon Apr 06 22:43:41 PDT 2009,NO_QUERY,yo_its_shannon,"i'm feeling somewhat artistic...time to break out the sketching pad, i feel a new dress design coming "
462,4,1467901106,Mon Apr 06 22:43:41 PDT 2009,NO_QUERY,the_fetus,"@ma_shinka go on, Mary's listening "
463,4,1467901122,Mon Apr 06 22:43:42 PDT 2009,NO_QUERY,DerekJTR2,@TheAshBall 
464,4,1467901132,Mon Apr 06 22:43:42 PDT 2009,NO_QUERY,tzietziej,nodame cantabile is &lt;3. I think I'm falling in love with classical music. 
465,4,1467901150,Mon Apr 06 22:43:42 PDT 2009,NO_QUERY,kevinmotion,"...so i just ordered my copy of Hardcore Underground 3  love me, love me! Canary in skinny jeans going balls deep."
466,4,1467901213,Mon Apr 06 22:43:43 PDT 2009,NO_QUERY,_bme,@markegli &amp; @kariegli the dinner menu this week is something pasta-y (we have cheese?) and also chicken noodle soup. 
467,4,1467901257,Mon Apr 06 22:43:44 PDT 2009,NO_QUERY,jackiiiexo,"new jersey, here i come "
468,4,1467901291,Mon Apr 06 22:43:45 PDT 2009,NO_QUERY,CRStina,on facebook 
469,4,1467901300,Mon Apr 06 22:43:45 PDT 2009,NO_QUERY,LogomotiveMike,"@Vonster good point, 2 draw  2 don't  nice quote though. I like that."
470,4,1467901331,Mon Apr 06 22:43:49 PDT 2009,NO_QUERY,omg_pichu,@Croconaw goodnight 
471,4,1467901351,Mon Apr 06 22:43:46 PDT 2009,NO_QUERY,analauramusic,"@danielkirkley Lead Me To The Cross is one of my favorites!! Great job, D!!! "
472,4,1467901373,Mon Apr 06 22:43:47 PDT 2009,NO_QUERY,brendamew2,just got back from starbucks.. tried the tea with lemonade very good  miss gg already. 1st one!
473,4,1467901417,Mon Apr 06 22:43:47 PDT 2009,NO_QUERY,Lauranicoles,BOOM BOOM POW-oops 
474,4,1467901421,Mon Apr 06 22:43:48 PDT 2009,NO_QUERY,xAnarionx,The Super Red Diva !!!  Stupid University 
475,4,1467901424,Mon Apr 06 22:43:48 PDT 2009,NO_QUERY,duckyrat,This latest episode of NewNowNext is like full of awesome! 
476,4,1467901529,Mon Apr 06 22:43:50 PDT 2009,NO_QUERY,AngelEmotion,"When you just want things to end, remember to have faith because one day, it's all going to be alright "
477,4,1467901552,Mon Apr 06 22:43:50 PDT 2009,NO_QUERY,bjv16,@ PBnJen : Thanks for the great tour and making me even more excited to work in PR!  You Rock and so does S&amp;B-would love to work there!
478,4,1467901623,Mon Apr 06 22:43:51 PDT 2009,NO_QUERY,pinkangel77,@DonnieWahlberg YOU give me joy....and you have for years. You are such an amazing man and we are all lucky to know you. 
479,4,1467901707,Mon Apr 06 22:43:52 PDT 2009,NO_QUERY,weboword,"@tothepc Did you check out http://www.weboword.com We aren't a dictionary, but we are all about Visual Vocabulary!  Come have fun."
480,4,1467901716,Mon Apr 06 22:43:53 PDT 2009,NO_QUERY,meganfinley,Artistic affirmation from a drunk lady was kinda just what I needed! 
481,4,1467901742,Mon Apr 06 22:43:53 PDT 2009,NO_QUERY,konelli,@Honey3223  Honey goodnight I am up really early in the morning busy day will catch up with you later tomorrow 
482,4,1467901759,Mon Apr 06 22:43:53 PDT 2009,NO_QUERY,nejcd,"A je kakÃ¯Â¿Â½en rip od Trenutek resnice? Link, link, link "
483,4,1467916714,Mon Apr 06 22:48:00 PDT 2009,NO_QUERY,LilySparkles,Lamb Chowmein for dinner tonight.... hhhmmm with slightly roasted buttered dinner rolls! YUM YUM YUM... so hungry 
484,4,1467916733,Mon Apr 06 22:48:03 PDT 2009,NO_QUERY,ProducerCody,tweeting from my brand new Sony PSP... just because I CAN!!  
485,4,1467916737,Mon Apr 06 22:48:01 PDT 2009,NO_QUERY,emmie04,@MussoMitchel Hey you should go on tour sometime with your brother! Metro Station is freakin awesome! 
486,4,1467916759,Mon Apr 06 22:48:01 PDT 2009,NO_QUERY,alexisnotfunny,"well tweeps, im off, i gotta have a shower then go get a haircut. good bye everyone "
487,4,1467916763,Mon Apr 06 22:48:01 PDT 2009,NO_QUERY,telematica,@juliaroy I've just seen your Flickr and I've fallen in love!!! Just Wonderful!!! Awesome... !!! 
488,4,1467916773,Mon Apr 06 22:48:01 PDT 2009,NO_QUERY,Jenn_Brown,@danielc Sorry it wasn't Wrath of Khan.  But we made do. 
489,4,1467916799,Mon Apr 06 22:48:02 PDT 2009,NO_QUERY,cindyzorz,"juggernaut, dr. doom, magneto, &amp; xavier!  ahahah today was a good day n__n"
490,4,1467916842,Mon Apr 06 22:48:02 PDT 2009,NO_QUERY,a99kitten,@ricardooooo we'll have a geek off next time you are in Tahoe!! But you need to get miss vicky jay reciting star wars by then 
491,4,1467916866,Mon Apr 06 22:48:03 PDT 2009,NO_QUERY,rockkerbetch, aww dont make me blush!
492,4,1467916882,Mon Apr 06 22:48:03 PDT 2009,NO_QUERY,charleyshea,trying to figure this thing out 
493,4,1467916895,Mon Apr 06 22:48:03 PDT 2009,NO_QUERY,NicholeAurora,watching &quot;The Princess Bride&quot; I want a Wesley!!! 
494,4,1467916906,Mon Apr 06 22:48:03 PDT 2009,NO_QUERY,stuporstar,@lisaholmes you can buy my fiances duplex in Terwillegar 
495,4,1467917110,Mon Apr 06 22:48:07 PDT 2009,NO_QUERY,brypie,@apleaforaaron i could really eat some cheese  i have a hankering for some austrian smoked cheese. YUM!
496,4,1467917121,Mon Apr 06 22:48:07 PDT 2009,NO_QUERY,aaalison,@ddlovato I am so FUCKING jealous of you girl. Have fun though  xxx
497,4,1467917197,Mon Apr 06 22:48:08 PDT 2009,NO_QUERY,Stereo_Skyline,@ThaStevieG my bunnys name was Lucy  you can go ahead and guess who she was named after lmao
498,4,1467917277,Mon Apr 06 22:48:12 PDT 2009,NO_QUERY,inworship,@pixelpipe any updates for iPhone OS 3.0 yet? I miss you guys 
499,4,1467917280,Mon Apr 06 22:48:10 PDT 2009,NO_QUERY,TiffKittie,"Denise, I love you. "
500,0,1467810672,Mon Apr 06 22:19:49 PDT 2009,NO_QUERY,scotthamilton,is upset that he can't update his Facebook by texting it... and might cry as a result  School today also. Blah!
501,0,1467810917,Mon Apr 06 22:19:53 PDT 2009,NO_QUERY,mattycus,@Kenichan I dived many times for the ball. Managed to save 50%  The rest go out of bounds
502,0,1467811184,Mon Apr 06 22:19:57 PDT 2009,NO_QUERY,ElleCTF,my whole body feels itchy and like its on fire 
503,0,1467811193,Mon Apr 06 22:19:57 PDT 2009,NO_QUERY,Karoli,"@nationwideclass no, it's not behaving at all. i'm mad. why am i here? because I can't see you all over there. "
504,0,1467811372,Mon Apr 06 22:20:00 PDT 2009,NO_QUERY,joy_wolf,@Kwesidei not the whole crew 
505,0,1467811592,Mon Apr 06 22:20:03 PDT 2009,NO_QUERY,mybirch,Need a hug 
506,0,1467811594,Mon Apr 06 22:20:03 PDT 2009,NO_QUERY,coZZ,"@LOLTrish hey  long time no see! Yes.. Rains a bit ,only a bit  LOL , I'm fine thanks , how's you ?"
507,0,1467811795,Mon Apr 06 22:20:05 PDT 2009,NO_QUERY,2Hood4Hollywood,@Tatiana_K nope they didn't have it 
508,0,1467812025,Mon Apr 06 22:20:09 PDT 2009,NO_QUERY,mimismo,@twittera que me muera ? 
509,0,1467812416,Mon Apr 06 22:20:16 PDT 2009,NO_QUERY,erinx3leannexo,spring break in plain city... it's snowing 
510,0,1467812579,Mon Apr 06 22:20:17 PDT 2009,NO_QUERY,pardonlauren,I just re-pierced my ears 
511,0,1467812723,Mon Apr 06 22:20:19 PDT 2009,NO_QUERY,TLeC,@caregiving I couldn't bear to watch it.  And I thought the UA loss was embarrassing . . . . .
512,0,1467812771,Mon Apr 06 22:20:19 PDT 2009,NO_QUERY,robrobbierobert,"@octolinz16 It it counts, idk why I did either. you never talk to me anymore "
513,0,1467812784,Mon Apr 06 22:20:20 PDT 2009,NO_QUERY,bayofwolves,"@smarrison i would've been the first, but i didn't have a gun.    not really though, zac snyder's just a doucheclown."
514,0,1467812799,Mon Apr 06 22:20:20 PDT 2009,NO_QUERY,HairByJess,@iamjazzyfizzle I wish I got to watch it with you!! I miss you and @iamlilnicki  how was the premiere?!
515,0,1467812964,Mon Apr 06 22:20:22 PDT 2009,NO_QUERY,lovesongwriter,Hollis' death scene will hurt me severely to watch on film  wry is directors cut not out now?
516,0,1467813137,Mon Apr 06 22:20:25 PDT 2009,NO_QUERY,armotley,about to file taxes 
517,0,1467813579,Mon Apr 06 22:20:31 PDT 2009,NO_QUERY,starkissed,@LettyA ahh ive always wanted to see rent  love the soundtrack!!
518,0,1467813782,Mon Apr 06 22:20:34 PDT 2009,NO_QUERY,gi_gi_bee,@FakerPattyPattz Oh dear. Were you drinking out of the forgotten table drinks? 
519,0,1467813985,Mon Apr 06 22:20:37 PDT 2009,NO_QUERY,quanvu,@alydesigns i was out most of the day so didn't get much done 
520,0,1467813992,Mon Apr 06 22:20:38 PDT 2009,NO_QUERY,swinspeedx,"one of my friend called me, and asked to meet with her at Mid Valley today...but i've no time *sigh* "
521,0,1467814119,Mon Apr 06 22:20:40 PDT 2009,NO_QUERY,cooliodoc,@angry_barista I baked you a cake but I ated it 
522,0,1467814180,Mon Apr 06 22:20:40 PDT 2009,NO_QUERY,viJILLante,this week is not going as i had hoped 
523,0,1467814192,Mon Apr 06 22:20:41 PDT 2009,NO_QUERY,Ljelli3166,blagh class at 8 tomorrow 
524,0,1467814438,Mon Apr 06 22:20:44 PDT 2009,NO_QUERY,ChicagoCubbie,I hate when I have to call and wake people up 
525,0,1467814783,Mon Apr 06 22:20:50 PDT 2009,NO_QUERY,KatieAngell,Just going to cry myself to sleep after watching Marley and Me.  
526,0,1467814883,Mon Apr 06 22:20:52 PDT 2009,NO_QUERY,gagoo,im sad now  Miss.Lilly
527,0,1467815199,Mon Apr 06 22:20:56 PDT 2009,NO_QUERY,abel209,ooooh.... LOL  that leslie.... and ok I won't do it again so leslie won't  get mad again 
528,0,1467815753,Mon Apr 06 22:21:04 PDT 2009,NO_QUERY,BaptisteTheFool,Meh... Almost Lover is the exception... this track gets me depressed every time. 
529,0,1467815923,Mon Apr 06 22:21:07 PDT 2009,NO_QUERY,fatkat309,some1 hacked my account on aim  now i have to make a new one
530,0,1467815924,Mon Apr 06 22:21:07 PDT 2009,NO_QUERY,EmCDL,@alielayus I want to go to promote GEAR AND GROOVE but unfornately no ride there  I may b going to the one in Anaheim in May though
531,0,1467815988,Mon Apr 06 22:21:09 PDT 2009,NO_QUERY,merisssa,thought sleeping in was an option tomorrow but realizing that it now is not. evaluations in the morning and work in the afternoon! 
532,0,1467816149,Mon Apr 06 22:21:11 PDT 2009,NO_QUERY,Pbearfox,@julieebaby awe i love you too!!!! 1 am here  i miss you
533,0,1467816665,Mon Apr 06 22:21:21 PDT 2009,NO_QUERY,jsoo,@HumpNinja I cry my asian eyes to sleep at night 
534,0,1467816749,Mon Apr 06 22:21:20 PDT 2009,NO_QUERY,scarletletterm,ok I'm sick and spent an hour sitting in the shower cause I was too sick to stand and held back the puke like a champ. BED now 
